CustomerID,Recency,Frequency,Monetary,Cluster,Segment
12942.0,131,3,302.04,3,Mid-Value
12943.0,558,2,127.75,0,Low-Value Inactive
12944.0,36,2,95.66,3,Mid-Value
12945.0,288,2,189.43,0,Low-Value Inactive
12946.0,437,1,66.35,0,Low-Value Inactive
12947.0,144,6,317.21999999999997,3,Mid-Value
12948.0,16,9,354.98,3,Mid-Value
12949.0,31,22,2216.97,3,Mid-Value
12950.0,2,3,31.95,3,Mid-Value
12951.0,9,15,554.98,3,Mid-Value
12952.0,6,4,320.95,3,Mid-Value
12953.0,10,2,243.36,3,Mid-Value
12954.0,639,1,31.150000000000002,0,Low-Value Inactive
12955.0,1,11,304.19,3,Mid-Value
12956.0,306,4,125.23,0,Low-Value Inactive
12957.0,10,13,1644.38,3,Mid-Value
12958.0,400,2,211.59,0,Low-Value Inactive
12959.0,484,1,30.4,0,Low-Value Inactive
12960.0,414,4,144.12,0,Low-Value Inactive
12961.0,379,1,65.05,0,Low-Value Inactive
12962.0,7,2,47.77,3,Mid-Value
12963.0,8,12,581.5,3,Mid-Value
12964.0,437,1,94.17,0,Low-Value Inactive
12965.0,89,1,397.26,3,Mid-Value
12966.0,10,1,34.230000000000004,3,Mid-Value
12967.0,358,3,310.96,0,Low-Value Inactive
12968.0,112,1,16.45,3,Mid-Value
12969.0,603,1,22.95,0,Low-Value Inactive
12970.0,7,10,753.7,3,Mid-Value
12971.0,4,116,1018.59,1,High-Value Loyal
12972.0,414,4,248.07,0,Low-Value Inactive
12973.0,414,1,170.25,0,Low-Value Inactive
12974.0,198,2,173.56,3,Mid-Value
12975.0,437,6,509.96,0,Low-Value Inactive
12976.0,212,8,237.32999999999998,3,Mid-Value
12977.0,156,4,339.64,3,Mid-Value
12978.0,385,5,423.41,0,Low-Value Inactive
12979.0,729,1,131.65,0,Low-Value Inactive
12980.0,158,21,784.8000000000001,3,Mid-Value
12981.0,30,2,32.47,3,Mid-Value
12982.0,243,8,515.8100000000001,3,Mid-Value
12983.0,598,1,32.39,0,Low-Value Inactive
12984.0,19,1,15.4,3,Mid-Value
12985.0,1,2,145.49,3,Mid-Value
12986.0,429,10,395.71999999999997,0,Low-Value Inactive
12987.0,74,5,325.98,3,Mid-Value
12988.0,292,1,355.39,0,Low-Value Inactive
12989.0,3,33,302.89,3,Mid-Value
12990.0,31,7,53.95,3,Mid-Value
12991.0,23,3,182.0,3,Mid-Value
12992.0,725,1,27.3,0,Low-Value Inactive
12993.0,23,8,176.01,3,Mid-Value
12994.0,4,3,256.96,3,Mid-Value
12995.0,85,1,5.87,3,Mid-Value
12996.0,376,1,126.1,0,Low-Value Inactive
12997.0,22,8,316.4,3,Mid-Value
12998.0,493,3,92.41,0,Low-Value Inactive
12999.0,196,3,71.38,3,Mid-Value
13000.0,107,4,220.69,3,Mid-Value
13001.0,4,33,2517.71,1,High-Value Loyal
13002.0,318,3,72.27,0,Low-Value Inactive
13003.0,106,3,13.5,3,Mid-Value
13004.0,12,36,1894.71,1,High-Value Loyal
13005.0,174,4,249.17,3,Mid-Value
13006.0,56,1,21.18,3,Mid-Value
13007.0,580,1,65.95,0,Low-Value Inactive
13008.0,323,3,83.57,0,Low-Value Inactive
13009.0,673,1,7.8,0,Low-Value Inactive
13010.0,374,2,21.41,0,Low-Value Inactive
13011.0,372,1,12.65,0,Low-Value Inactive
13012.0,9,11,468.96,3,Mid-Value
13013.0,1,29,1496.46,1,High-Value Loyal
13014.0,11,11,931.38,3,Mid-Value
13015.0,53,11,1754.95,3,Mid-Value
13016.0,73,3,149.14,3,Mid-Value
13017.0,7,1,4.25,3,Mid-Value
13018.0,16,35,1638.08,1,High-Value Loyal
13019.0,379,6,231.94,0,Low-Value Inactive
13020.0,563,2,134.36,0,Low-Value Inactive
13021.0,4,17,958.32,3,Mid-Value
13022.0,430,1,25.3,0,Low-Value Inactive
13023.0,64,3,394.93,3,Mid-Value
13024.0,471,2,162.62,0,Low-Value Inactive
13025.0,732,1,27.84,0,Low-Value Inactive
13026.0,1,9,90.43,3,Mid-Value
13027.0,114,19,34.24,3,Mid-Value
13028.0,23,2,45.63,3,Mid-Value
13029.0,31,5,136.32999999999998,3,Mid-Value
13030.0,11,2,304.76,3,Mid-Value
13031.0,407,5,1016.37,0,Low-Value Inactive
13032.0,52,9,712.84,3,Mid-Value
13033.0,357,2,33.1,0,Low-Value Inactive
13034.0,55,3,119.77,3,Mid-Value
13035.0,74,3,83.53,3,Mid-Value
13036.0,685,1,57.95,0,Low-Value Inactive
13037.0,138,12,819.02,3,Mid-Value
13038.0,80,3,77.23,3,Mid-Value
13039.0,584,4,302.19,0,Low-Value Inactive
13040.0,9,2,120.57000000000001,3,Mid-Value
13041.0,451,4,133.87,0,Low-Value Inactive
13042.0,598,3,573.98,0,Low-Value Inactive
13043.0,273,1,73.84,0,Low-Value Inactive
13044.0,291,11,1373.67,3,Mid-Value
13045.0,99,3,132.6,3,Mid-Value
13046.0,31,3,279.44,3,Mid-Value
13047.0,32,24,1765.53,3,Mid-Value
13048.0,14,9,508.96,3,Mid-Value
13049.0,64,4,82.71,3,Mid-Value
13050.0,15,35,2945.8,1,High-Value Loyal
13051.0,579,2,21.45,0,Low-Value Inactive
13052.0,212,7,900.57,3,Mid-Value
13053.0,622,1,52.75,0,Low-Value Inactive
13055.0,78,4,349.57,3,Mid-Value
13056.0,551,1,90.74,0,Low-Value Inactive
13057.0,530,3,79.84,0,Low-Value Inactive
13058.0,25,3,46.6,3,Mid-Value
13059.0,250,10,875.22,3,Mid-Value
13060.0,254,1,59.74,3,Mid-Value
13061.0,72,1,34.03,3,Mid-Value
13062.0,191,1,75.00999999999999,3,Mid-Value
13063.0,481,1,27.5,0,Low-Value Inactive
13064.0,13,6,451.91,3,Mid-Value
13065.0,373,5,264.22,0,Low-Value Inactive
13066.0,24,2,152.32,3,Mid-Value
13067.0,82,3,146.2,3,Mid-Value
13068.0,10,2,3.44,3,Mid-Value
13069.0,1,38,1951.5,1,High-Value Loyal
13070.0,192,4,67.52,3,Mid-Value
13071.0,612,1,49.27,0,Low-Value Inactive
13072.0,267,1,23.450000000000003,0,Low-Value Inactive
13073.0,411,2,95.97999999999999,0,Low-Value Inactive
13074.0,511,4,114.72,0,Low-Value Inactive
13075.0,130,1,44.87,3,Mid-Value
13076.0,458,1,35.85,0,Low-Value Inactive
13077.0,1,11,663.64,3,Mid-Value
13078.0,3,57,3074.97,1,High-Value Loyal
13079.0,4,6,52.69,3,Mid-Value
13080.0,179,4,51.269999999999996,3,Mid-Value
13081.0,12,28,4906.67,1,High-Value Loyal
13082.0,126,21,333.58,3,Mid-Value
13083.0,4,3,63.86,3,Mid-Value
13084.0,492,1,1.7,0,Low-Value Inactive
13085.0,158,8,299.13,3,Mid-Value
13086.0,383,1,184.93,0,Low-Value Inactive
13087.0,726,1,85.77,0,Low-Value Inactive
13088.0,417,1,83.12,0,Low-Value Inactive
13089.0,3,203,8929.210000000001,1,High-Value Loyal
13090.0,9,24,1253.92,3,Mid-Value
13091.0,28,3,1268.99,3,Mid-Value
13092.0,71,12,550.5,3,Mid-Value
13093.0,276,55,2949.7,1,High-Value Loyal
13094.0,21,13,39.92,3,Mid-Value
13095.0,71,1,4.16,3,Mid-Value
13096.0,394,1,69.95,0,Low-Value Inactive
13097.0,33,28,4296.83,1,High-Value Loyal
13098.0,1,28,1578.79,1,High-Value Loyal
13099.0,99,1,0.72,3,Mid-Value
13101.0,234,4,131.38,3,Mid-Value
13102.0,1,37,1465.76,1,High-Value Loyal
13103.0,40,3,76.06,3,Mid-Value
13104.0,3,9,65.38,3,Mid-Value
13105.0,436,1,0.72,0,Low-Value Inactive
13106.0,133,2,212.66,3,Mid-Value
13107.0,44,9,335.47,3,Mid-Value
13108.0,373,2,49.56,0,Low-Value Inactive
13109.0,60,3,197.04,3,Mid-Value
13110.0,31,12,1212.8700000000001,3,Mid-Value
13111.0,719,1,23.66,0,Low-Value Inactive
13112.0,541,1,2.95,0,Low-Value Inactive
13113.0,1,37,1397.57,1,High-Value Loyal
13114.0,731,1,89.54,0,Low-Value Inactive
13115.0,12,10,793.15,3,Mid-Value
13116.0,138,1,135.65,3,Mid-Value
13117.0,22,18,385.95,3,Mid-Value
13118.0,20,9,639.64,3,Mid-Value
13119.0,669,1,16.65,0,Low-Value Inactive
13120.0,239,1,2.55,3,Mid-Value
13121.0,269,1,84.44,0,Low-Value Inactive
13122.0,94,2,145.01,3,Mid-Value
13123.0,473,2,144.67,0,Low-Value Inactive
13124.0,90,4,862.3,3,Mid-Value
13125.0,524,1,91.03,0,Low-Value Inactive
13126.0,5,13,540.79,3,Mid-Value
13127.0,78,1,43.28,3,Mid-Value
13128.0,631,1,8.5,0,Low-Value Inactive
13129.0,452,2,20.46,0,Low-Value Inactive
13130.0,94,1,4.5,3,Mid-Value
13131.0,23,7,469.68,3,Mid-Value
13132.0,262,1,14.8,0,Low-Value Inactive
13133.0,274,3,62.75,0,Low-Value Inactive
13134.0,86,6,401.34,3,Mid-Value
13135.0,197,2,73.92,3,Mid-Value
13136.0,56,13,914.41,3,Mid-Value
13137.0,11,16,3102.94,3,Mid-Value
13138.0,22,7,263.55,3,Mid-Value
13139.0,16,8,837.84,3,Mid-Value
13140.0,108,5,362.94,3,Mid-Value
13141.0,85,17,955.49,3,Mid-Value
13142.0,19,1,68.93,3,Mid-Value
13143.0,585,1,62.75,0,Low-Value Inactive
13144.0,333,2,27.9,0,Low-Value Inactive
13145.0,40,7,323.01,3,Mid-Value
13146.0,26,1,34.46,3,Mid-Value
13147.0,10,4,19.8,3,Mid-Value
13148.0,29,26,2689.25,1,High-Value Loyal
13149.0,14,4,247.84,3,Mid-Value
13150.0,484,3,55.47,0,Low-Value Inactive
13151.0,296,3,799.15,0,Low-Value Inactive
13152.0,417,7,542.75,0,Low-Value Inactive
13153.0,6,1,19.17,3,Mid-Value
13154.0,399,3,301.89,0,Low-Value Inactive
13155.0,33,6,307.11,3,Mid-Value
13156.0,385,3,345.36,0,Low-Value Inactive
13157.0,49,9,465.51,3,Mid-Value
13158.0,95,5,202.83,3,Mid-Value
13159.0,9,4,322.09,3,Mid-Value
13160.0,22,1,12.1,3,Mid-Value
13161.0,313,2,183.29,0,Low-Value Inactive
13162.0,122,16,543.71,3,Mid-Value
13163.0,610,1,10.7,0,Low-Value Inactive
13164.0,569,2,51.699999999999996,0,Low-Value Inactive
13165.0,46,3,40.65,3,Mid-Value
13166.0,283,2,175.81,0,Low-Value Inactive
13167.0,19,5,235.45,3,Mid-Value
13168.0,36,5,557.3100000000001,3,Mid-Value
13169.0,64,3,78.02,3,Mid-Value
13170.0,27,1,47.28,3,Mid-Value
13171.0,22,3,186.05,3,Mid-Value
13172.0,400,1,1.45,0,Low-Value Inactive
13173.0,4,11,637.26,3,Mid-Value
13174.0,16,12,3191.4,3,Mid-Value
13175.0,582,2,185.85,0,Low-Value Inactive
13176.0,46,1,188.63,3,Mid-Value
13177.0,65,2,99.15,3,Mid-Value
13178.0,26,21,1344.63,3,Mid-Value
13179.0,619,1,70.84,0,Low-Value Inactive
13180.0,607,1,15.05,0,Low-Value Inactive
13181.0,381,1,53.07,0,Low-Value Inactive
13182.0,45,1,7.54,3,Mid-Value
13183.0,8,15,293.35,3,Mid-Value
13184.0,15,10,331.29,3,Mid-Value
13185.0,268,1,5.95,0,Low-Value Inactive
13186.0,40,3,256.64,3,Mid-Value
13187.0,337,4,155.42,0,Low-Value Inactive
13188.0,11,1,19.15,3,Mid-Value
13189.0,19,2,11.36,3,Mid-Value
13190.0,544,3,70.36,0,Low-Value Inactive
13191.0,658,1,110.83,0,Low-Value Inactive
13192.0,95,6,479.07,3,Mid-Value
13193.0,61,1,77.44,3,Mid-Value
13194.0,136,2,25.53,3,Mid-Value
13195.0,414,1,99.35,0,Low-Value Inactive
13196.0,11,7,526.46,3,Mid-Value
13197.0,610,1,87.19,0,Low-Value Inactive
13198.0,10,8,854.51,3,Mid-Value
13199.0,4,67,496.59,1,High-Value Loyal
13200.0,19,4,155.28,3,Mid-Value
13201.0,502,4,192.23,0,Low-Value Inactive
13202.0,394,7,343.0,0,Low-Value Inactive
13203.0,10,10,322.89,3,Mid-Value
13204.0,731,1,237.18,0,Low-Value Inactive
13205.0,443,1,10.95,0,Low-Value Inactive
13206.0,400,13,1107.84,0,Low-Value Inactive
13207.0,15,4,48.08,3,Mid-Value
13208.0,59,9,632.67,3,Mid-Value
13209.0,30,13,883.4,3,Mid-Value
13210.0,94,1,33.26,3,Mid-Value
13211.0,10,10,307.84,3,Mid-Value
13212.0,20,3,530.57,3,Mid-Value
13213.0,57,11,536.02,3,Mid-Value
13214.0,418,7,436.56,0,Low-Value Inactive
13215.0,402,1,0.85,0,Low-Value Inactive
13216.0,268,1,7.24,0,Low-Value Inactive
13217.0,122,4,10.05,3,Mid-Value
13218.0,127,1,4.6499999999999995,3,Mid-Value
13219.0,618,1,76.23,0,Low-Value Inactive
13220.0,78,5,224.67000000000002,3,Mid-Value
13221.0,240,2,330.95,3,Mid-Value
13222.0,577,1,2.95,0,Low-Value Inactive
13223.0,200,6,21.54,3,Mid-Value
13224.0,60,2,249.94,3,Mid-Value
13225.0,3,16,341.54,3,Mid-Value
13226.0,273,2,73.89,0,Low-Value Inactive
13227.0,202,1,23.4,3,Mid-Value
13228.0,81,1,3.58,3,Mid-Value
13229.0,226,1,40.6,3,Mid-Value
13230.0,4,30,3187.0,1,High-Value Loyal
13232.0,13,7,649.1,3,Mid-Value
13233.0,74,4,107.78,3,Mid-Value
13234.0,673,2,186.73,0,Low-Value Inactive
13235.0,212,1,157.43,3,Mid-Value
13236.0,25,2,145.24,3,Mid-Value
13237.0,388,1,128.65,0,Low-Value Inactive
13238.0,17,6,171.18,3,Mid-Value
13239.0,262,5,260.46,3,Mid-Value
13240.0,96,8,519.76,3,Mid-Value
13241.0,412,1,104.07000000000001,0,Low-Value Inactive
13242.0,112,7,69.94,3,Mid-Value
13243.0,203,5,595.59,3,Mid-Value
13244.0,93,1,101.19,3,Mid-Value
13245.0,51,2,181.29,3,Mid-Value
13246.0,18,11,614.14,3,Mid-Value
13247.0,18,4,52.69,3,Mid-Value
13248.0,125,2,69.87,3,Mid-Value
13249.0,92,9,94.74,3,Mid-Value
13250.0,461,2,46.72,0,Low-Value Inactive
13251.0,402,1,38.29,0,Low-Value Inactive
13252.0,394,2,88.95,0,Low-Value Inactive
13253.0,157,4,122.27,3,Mid-Value
13254.0,376,1,10.09,0,Low-Value Inactive
13255.0,9,3,113.47999999999999,3,Mid-Value
13257.0,436,1,51.25,0,Low-Value Inactive
13258.0,12,5,145.42,3,Mid-Value
13259.0,62,9,977.44,3,Mid-Value
13260.0,61,1,39.74,3,Mid-Value
13261.0,269,2,49.4,0,Low-Value Inactive
13262.0,263,3,192.97,3,Mid-Value
13263.0,1,39,4438.77,1,High-Value Loyal
13264.0,443,1,123.03999999999999,0,Low-Value Inactive
13265.0,53,5,214.66,3,Mid-Value
13266.0,11,19,551.32,3,Mid-Value
13267.0,3,36,1434.25,1,High-Value Loyal
13268.0,18,11,672.4,3,Mid-Value
13269.0,1,28,1208.01,3,Mid-Value
13270.0,366,1,2.95,0,Low-Value Inactive
13271.0,37,1,110.15,3,Mid-Value
13272.0,31,2,80.09,3,Mid-Value
13273.0,113,1,20.77,3,Mid-Value
13274.0,409,1,71.45,0,Low-Value Inactive
13275.0,384,2,102.78,0,Low-Value Inactive
13276.0,64,5,832.92,3,Mid-Value
13277.0,16,7,30.55,3,Mid-Value
13278.0,41,4,206.4,3,Mid-Value
13279.0,78,1,23.43,3,Mid-Value
13280.0,122,7,607.38,3,Mid-Value
13281.0,439,1,53.660000000000004,0,Low-Value Inactive
13282.0,18,4,212.62,3,Mid-Value
13283.0,60,4,49.9,3,Mid-Value
13284.0,331,1,57.17,0,Low-Value Inactive
13285.0,23,6,539.3,3,Mid-Value
13286.0,600,1,202.81,0,Low-Value Inactive
13287.0,603,3,161.87,0,Low-Value Inactive
13288.0,443,5,47.88,0,Low-Value Inactive
13289.0,724,1,70.25,0,Low-Value Inactive
13290.0,438,1,208.63,0,Low-Value Inactive
13291.0,156,11,1040.19,3,Mid-Value
13292.0,39,5,249.2,3,Mid-Value
13293.0,392,6,243.05,0,Low-Value Inactive
13294.0,190,3,362.54,3,Mid-Value
13295.0,360,4,158.71,0,Low-Value Inactive
13296.0,137,6,99.37,3,Mid-Value
13297.0,8,7,339.26,3,Mid-Value
13298.0,1,1,7.5,3,Mid-Value
13299.0,268,3,289.47,0,Low-Value Inactive
13300.0,169,3,221.38,3,Mid-Value
13301.0,104,4,213.65,3,Mid-Value
13302.0,155,2,44.45,3,Mid-Value
13303.0,400,1,17.54,0,Low-Value Inactive
13304.0,351,4,275.39,0,Low-Value Inactive
13305.0,4,16,715.91,3,Mid-Value
13306.0,430,1,3.81,0,Low-Value Inactive
13307.0,120,3,48.54,3,Mid-Value
13308.0,23,4,206.63,3,Mid-Value
13309.0,7,6,194.07,3,Mid-Value
13310.0,28,5,308.44,3,Mid-Value
13311.0,4,2,107.14,3,Mid-Value
13312.0,451,1,17.85,0,Low-Value Inactive
13313.0,22,12,423.27,3,Mid-Value
13314.0,2,3,197.65,3,Mid-Value
13315.0,689,1,43.3,0,Low-Value Inactive
13316.0,37,10,436.34,3,Mid-Value
13317.0,66,19,1278.591,3,Mid-Value
13318.0,1,3,57.14,3,Mid-Value
13319.0,5,58,3224.85,1,High-Value Loyal
13320.0,78,6,268.24,3,Mid-Value
13321.0,72,2,23.37,3,Mid-Value
13322.0,17,1,69.26,3,Mid-Value
13323.0,3,5,95.55,3,Mid-Value
13324.0,36,18,400.38,3,Mid-Value
13325.0,82,1,36.34,3,Mid-Value
13326.0,432,1,37.89,0,Low-Value Inactive
13327.0,39,20,955.65,3,Mid-Value
13328.0,316,1,31.919999999999998,0,Low-Value Inactive
13329.0,32,8,275.33,3,Mid-Value
13330.0,93,6,265.7,3,Mid-Value
13331.0,402,1,142.15,0,Low-Value Inactive
13332.0,14,1,63.74,3,Mid-Value
13333.0,411,3,136.98,0,Low-Value Inactive
13334.0,82,5,1401.99,3,Mid-Value
13336.0,77,1,127.62,3,Mid-Value
13337.0,546,1,301.38,0,Low-Value Inactive
13338.0,158,4,684.02,3,Mid-Value
13339.0,201,1,282.72,3,Mid-Value
13340.0,45,12,1137.61,3,Mid-Value
13341.0,261,1,175.65,0,Low-Value Inactive
13343.0,178,1,118.83,3,Mid-Value
13344.0,68,3,588.1,3,Mid-Value
13345.0,288,1,112.9,0,Low-Value Inactive
13346.0,463,6,11.35,0,Low-Value Inactive
13347.0,70,1,60.16,3,Mid-Value
13348.0,64,1,30.88,3,Mid-Value
13349.0,11,1,64.42,3,Mid-Value
13350.0,16,2,332.63,3,Mid-Value
13351.0,66,1,103.97,3,Mid-Value
13352.0,60,1,90.71,3,Mid-Value
13354.0,71,1,94.28,3,Mid-Value
13355.0,122,1,87.23,3,Mid-Value
13356.0,80,1,181.28,3,Mid-Value
13357.0,257,5,1242.48,3,Mid-Value
13358.0,269,1,145.19,0,Low-Value Inactive
13359.0,64,2,311.85,3,Mid-Value
13360.0,432,4,229.51,0,Low-Value Inactive
13361.0,472,2,150.9,0,Low-Value Inactive
13362.0,9,7,1005.28,3,Mid-Value
13363.0,18,3,344.78,3,Mid-Value
13364.0,71,1,25.98,3,Mid-Value
13365.0,34,2,398.81,3,Mid-Value
13366.0,50,1,0.39,3,Mid-Value
13367.0,432,1,92.2,0,Low-Value Inactive
13368.0,257,4,243.73000000000002,3,Mid-Value
13369.0,366,1,91.62,0,Low-Value Inactive
13370.0,372,1,145.39000000000001,0,Low-Value Inactive
13371.0,505,2,368.38,0,Low-Value Inactive
13372.0,90,1,138.47,3,Mid-Value
13373.0,61,6,1181.73,3,Mid-Value
13374.0,415,2,102.75,0,Low-Value Inactive
13375.0,89,2,223.51,3,Mid-Value
13376.0,99,3,285.13,3,Mid-Value
13377.0,397,2,426.28,0,Low-Value Inactive
13379.0,26,3,169.78,3,Mid-Value
13380.0,433,1,3.95,0,Low-Value Inactive
13381.0,32,12,1056.16,3,Mid-Value
13382.0,281,5,208.48,0,Low-Value Inactive
13383.0,544,1,1.06,0,Low-Value Inactive
13384.0,31,11,826.72,3,Mid-Value
13385.0,330,1,158.66,0,Low-Value Inactive
13386.0,414,2,71.14,0,Low-Value Inactive
13387.0,417,1,137.91,0,Low-Value Inactive
13388.0,131,3,285.93,3,Mid-Value
13389.0,11,3,196.09,3,Mid-Value
13390.0,75,1,39.79,3,Mid-Value
13391.0,204,1,14.95,3,Mid-Value
13392.0,677,1,11.57,0,Low-Value Inactive
13393.0,584,4,286.39,0,Low-Value Inactive
13394.0,2,19,878.96,3,Mid-Value
13395.0,185,3,154.44,3,Mid-Value
13396.0,29,2,167.48,3,Mid-Value
13397.0,73,10,408.13,3,Mid-Value
13398.0,192,2,157.72,3,Mid-Value
13399.0,464,3,54.15,0,Low-Value Inactive
13400.0,583,1,45.3,0,Low-Value Inactive
13402.0,127,4,186.9,3,Mid-Value
13403.0,18,3,32.8,3,Mid-Value
13404.0,1,2,31.91,3,Mid-Value
13405.0,74,6,212.171,3,Mid-Value
13406.0,427,2,22.189999999999998,0,Low-Value Inactive
13407.0,579,3,213.36,0,Low-Value Inactive
13408.0,2,106,2071.892,1,High-Value Loyal
13410.0,24,9,121.25,3,Mid-Value
13411.0,107,1,58.75,3,Mid-Value
13412.0,620,1,163.85,0,Low-Value Inactive
13413.0,640,6,80.98,0,Low-Value Inactive
13414.0,134,6,110.77,3,Mid-Value
13415.0,473,4,254.15,0,Low-Value Inactive
13416.0,44,3,127.10000000000001,3,Mid-Value
13417.0,5,6,361.69,3,Mid-Value
13418.0,12,31,1544.64,1,High-Value Loyal
13419.0,64,1,16.19,3,Mid-Value
13420.0,150,2,28.34,3,Mid-Value
13421.0,40,8,612.66,3,Mid-Value
13422.0,64,1,384.89,3,Mid-Value
13423.0,429,1,26.779999999999998,0,Low-Value Inactive
13424.0,450,1,66.88,0,Low-Value Inactive
13425.0,108,5,455.65,3,Mid-Value
13426.0,1,22,696.28,3,Mid-Value
13427.0,19,6,88.69,3,Mid-Value
13428.0,10,3,250.66,3,Mid-Value
13429.0,11,4,81.79,3,Mid-Value
13430.0,19,2,81.22,3,Mid-Value
13431.0,67,8,462.59,3,Mid-Value
13432.0,571,2,253.58,0,Low-Value Inactive
13433.0,501,4,110.97,0,Low-Value Inactive
13434.0,74,5,69.44,3,Mid-Value
13435.0,5,9,415.1,3,Mid-Value
13436.0,2,1,69.96,3,Mid-Value
13437.0,14,7,816.46,3,Mid-Value
13438.0,547,1,4.65,0,Low-Value Inactive
13439.0,255,3,345.4,3,Mid-Value
13440.0,423,7,190.15,0,Low-Value Inactive
13441.0,92,2,91.05,3,Mid-Value
13442.0,667,3,266.38,0,Low-Value Inactive
13443.0,449,6,572.63,0,Low-Value Inactive
13444.0,374,2,133.9,0,Low-Value Inactive
13445.0,626,1,13.790000000000001,0,Low-Value Inactive
13446.0,430,11,518.77,0,Low-Value Inactive
13447.0,23,3,185.25,3,Mid-Value
13448.0,17,13,2000.77,3,Mid-Value
13449.0,24,1,36.57,3,Mid-Value
13450.0,27,13,220.69,3,Mid-Value
13451.0,26,11,2092.46,3,Mid-Value
13452.0,259,3,624.95,3,Mid-Value
13453.0,166,3,150.77,3,Mid-Value
13454.0,641,1,34.19,0,Low-Value Inactive
13455.0,25,6,509.1,3,Mid-Value
13456.0,18,6,217.9,3,Mid-Value
13457.0,689,2,14.04,0,Low-Value Inactive
13458.0,7,16,1230.94,3,Mid-Value
13459.0,625,2,166.6,0,Low-Value Inactive
13460.0,29,2,18.02,3,Mid-Value
13461.0,39,6,112.33,3,Mid-Value
13462.0,253,5,178.98,3,Mid-Value
13464.0,58,6,564.47,3,Mid-Value
13465.0,446,2,78.73,0,Low-Value Inactive
13466.0,184,5,150.98,3,Mid-Value
13467.0,11,2,267.5,3,Mid-Value
13468.0,2,72,2866.48,1,High-Value Loyal
13469.0,653,1,16.2,0,Low-Value Inactive
13470.0,99,2,16.5,3,Mid-Value
13471.0,1,4,624.17,3,Mid-Value
13472.0,464,2,73.55,0,Low-Value Inactive
13473.0,61,8,298.09,3,Mid-Value
13474.0,236,3,359.24,3,Mid-Value
13475.0,191,4,248.42000000000002,3,Mid-Value
13476.0,179,5,741.24,3,Mid-Value
13477.0,38,11,392.97,3,Mid-Value
13478.0,469,5,486.28000000000003,0,Low-Value Inactive
13479.0,201,4,146.59,3,Mid-Value
13480.0,417,2,147.18,0,Low-Value Inactive
13481.0,46,11,665.77,3,Mid-Value
13482.0,232,2,54.379999999999995,3,Mid-Value
13483.0,66,1,10.559999999999999,3,Mid-Value
13484.0,241,3,197.9,3,Mid-Value
13485.0,233,11,541.79,3,Mid-Value
13486.0,78,3,200.79,3,Mid-Value
13487.0,58,5,221.61,3,Mid-Value
13488.0,17,23,2365.12,1,High-Value Loyal
13489.0,105,4,19.84,3,Mid-Value
13490.0,654,1,75.25,0,Low-Value Inactive
13491.0,52,27,923.13,3,Mid-Value
13492.0,136,3,225.08,3,Mid-Value
13493.0,275,2,103.17,0,Low-Value Inactive
13494.0,312,1,65.97,0,Low-Value Inactive
13495.0,8,10,293.3,3,Mid-Value
13496.0,11,2,108.78999999999999,3,Mid-Value
13497.0,283,6,176.03,0,Low-Value Inactive
13498.0,730,1,38.51,0,Low-Value Inactive
13499.0,18,5,89.53,3,Mid-Value
13500.0,23,4,302.43,3,Mid-Value
13501.0,288,3,420.45,0,Low-Value Inactive
13502.0,17,5,78.41,3,Mid-Value
13503.0,71,6,585.17,3,Mid-Value
13504.0,64,1,81.44,3,Mid-Value
13505.0,73,4,708.86,3,Mid-Value
13506.0,316,5,220.49,0,Low-Value Inactive
13507.0,3,4,543.38,3,Mid-Value
13508.0,244,2,107.53,3,Mid-Value
13509.0,9,8,66.28,3,Mid-Value
13510.0,1,11,905.4300000000001,3,Mid-Value
13511.0,677,1,64.99000000000001,0,Low-Value Inactive
13512.0,261,4,121.69,3,Mid-Value
13513.0,127,3,113.66,3,Mid-Value
13514.0,74,4,102.85,3,Mid-Value
13515.0,73,6,198.02,3,Mid-Value
13516.0,21,4,218.0,3,Mid-Value
13517.0,60,3,411.95,3,Mid-Value
13518.0,86,1,97.53999999999999,3,Mid-Value
13519.0,78,2,82.79,3,Mid-Value
13520.0,59,11,858.8100000000001,3,Mid-Value
13521.0,1,3,769.06,3,Mid-Value
13522.0,30,1,16.35,3,Mid-Value
13523.0,33,6,1191.37,3,Mid-Value
13524.0,41,5,93.56,3,Mid-Value
13525.0,15,2,23.41,3,Mid-Value
13526.0,738,2,45.45,0,Low-Value Inactive
13527.0,34,12,1298.41,3,Mid-Value
13529.0,79,2,83.98,3,Mid-Value
13530.0,634,1,36.13,0,Low-Value Inactive
13531.0,205,6,339.68,3,Mid-Value
13532.0,34,1,146.73,3,Mid-Value
13533.0,183,3,146.08,3,Mid-Value
13534.0,2,35,1092.33,1,High-Value Loyal
13535.0,403,1,8.95,0,Low-Value Inactive
13536.0,1,7,575.6800000000001,3,Mid-Value
13537.0,426,2,136.1,0,Low-Value Inactive
13538.0,43,12,613.38,3,Mid-Value
13539.0,86,7,350.12,3,Mid-Value
13540.0,467,3,177.52,0,Low-Value Inactive
13541.0,427,2,35.019999999999996,0,Low-Value Inactive
13542.0,377,17,1840.8500000000001,0,Low-Value Inactive
13543.0,634,2,216.19,0,Low-Value Inactive
13544.0,40,6,637.31,3,Mid-Value
13545.0,391,2,136.12,0,Low-Value Inactive
13546.0,12,5,342.08,3,Mid-Value
13547.0,408,1,127.78999999999999,0,Low-Value Inactive
13548.0,96,3,512.87,3,Mid-Value
